User name,AWS access key,Event time,Event source,Event name,AWS region,Source IP address,User agent,Error code,Resources,Request ID,Event ID,Read-only,Event type,Recipient Account Id,Event category
cbirdsey,,2020-09-06T00:45:07Z,ec2.amazonaws.com,DeleteRouteTable,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::RouteTable"",""resourceName"":""rtb-0bde679852fa9d14b""}]",16e9a9bf-27c9-4e20-af64-c5e0091574ea,30c1c620-1a28-4126-bc13-5ad7c71d57c9,,AwsApiCall,374542718929,
cbirdsey,,2020-09-06T00:45:07Z,ec2.amazonaws.com,DetachInternetGateway,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-08cc037eb31eecba9""},{""resourceType"":""AWS::EC2::InternetGateway"",""resourceName"":""igw-03319003987267aa9""}]",e9e5dc2b-806c-4372-a571-1b87b7276def,703b1122-bb07-48fc-9935-f3fd708cc0b2,,AwsApiCall,374542718929,
cbirdsey,,2020-09-06T00:45:07Z,ec2.amazonaws.com,DeleteRouteTable,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::RouteTable"",""resourceName"":""rtb-0cb81d7c226117f4e""}]",b00cc0b4-d482-4050-a4b3-fd2972767590,7527f23b-61c5-4dc8-b523-a7a102768eb6,,AwsApiCall,374542718929,
cbirdsey,,2020-09-06T00:45:07Z,ec2.amazonaws.com,DeleteNatGateway,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.NatGatewayNotFound,"[{""resourceType"":""AWS::EC2::NatGateway"",""resourceName"":""nat-0eae9d2e376150d0d""}]",b6c27d7e-87f0-42c1-8317-c1f4dddeabc4,7b14bcd3-cb14-4441-b793-0b6774e03a54,,AwsApiCall,374542718929,
cbirdsey,,2020-09-06T00:45:07Z,ec2.amazonaws.com,DeleteRouteTable,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::RouteTable"",""resourceName"":""rtb-045ee0002a3f7d6e7""}]",9000d31c-3245-420e-ad2a-344cdff41a04,89176267-2cea-4d53-888e-64224f832ce4,,AwsApiCall,374542718929,
cbirdsey,,2020-09-06T00:45:07Z,ec2.amazonaws.com,DeleteSubnet,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-0e900e9712949d7e3""}]",80a12908-8d97-41df-a690-4f5e28899fd6,a8deae3a-f901-4dbd-a9e4-ed13bda4fa01,,AwsApiCall,374542718929,
cbirdsey,,2020-09-06T00:45:07Z,ec2.amazonaws.com,DeleteSubnet,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-02ea120e7b8f51203""}]",dd703e93-5631-4ad7-8ff8-630ef47f94d0,d32792c8-bb72-4360-ad12-9ab639131f96,,AwsApiCall,374542718929,
cbirdsey,,2020-09-06T00:45:07Z,ec2.amazonaws.com,DeleteSubnet,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-081ccdec8585cf956""}]",8015db94-e5e4-4ff6-b9b0-6a3021a2c9a9,f03d371f-ebf3-4e0f-9123-84ff49cb1793,,AwsApiCall,374542718929,
cbirdsey,,2020-09-06T00:44:56Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0feead552c631b640""}]",833bc33d-cadb-4e25-8d7e-6882a8ac2822,e7482bac-8802-44e1-865f-62f0f5d5d91e,,AwsApiCall,374542718929,
cbirdsey,ASIAI2R3W6I6H2K5CXCA,2020-09-06T00:44:55Z,iam.amazonaws.com,DetachRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEKSClusterPolicy""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-attractive-badger-1593269727-cl-ServiceRole-1OLVVWG6922X8""}]",fc0d64be-f176-4cf0-9e36-5e05ededc7b0,4f910425-b221-4f98-b7bc-819421df91ac,,AwsApiCall,374542718929,
cbirdsey,ASIAI2R3W6I6H2K5CXCA,2020-09-06T00:44:55Z,iam.amazonaws.com,DeleteRole,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-attractive-badger-1593269727-cl-ServiceRole-1OLVVWG6922X8""}]",3ec108b3-d7b8-4483-ac4f-ed7c4617d754,eec4fe26-8f45-4821-93f3-d22d6a4cb16f,,AwsApiCall,374542718929,
cbirdsey,ASIAJXPAFBSLXCLTZFRA,2020-09-06T00:44:53Z,eks.amazonaws.com,DeleteCluster,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,ResourceNotFoundException,[],85b02e23-fe9d-4f7d-a5dd-4f7a8a09f758,7cb049e9-ed3d-4838-ab75-17a3df72720d,false,AwsApiCall,374542718929,
cbirdsey,,2020-09-06T00:44:52Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-013e2c3e334592256""}]",fbb463b2-d7f5-4ba8-9f92-9d50076e266a,171d15b8-6298-4cde-90f0-dcef196d06a4,,AwsApiCall,374542718929,
cbirdsey,,2020-09-06T00:44:51Z,ec2.amazonaws.com,RevokeSecurityGroupIngress,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-013e2c3e334592256""}]",39c96550-d306-4adb-bff2-cac9d936f7bd,5a790b12-0aaa-4bf9-b642-b148ddf7c86d,,AwsApiCall,374542718929,
cbirdsey,,2020-09-06T00:44:51Z,ec2.amazonaws.com,DisassociateRouteTable,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::SubnetRouteTableAssociation"",""resourceName"":""rtbassoc-04e897f214d6ca1b6""}]",80457302-3cfd-4f6e-a2c1-616b0962ab38,8c42a89d-73d1-4d61-a08f-2346ca4ae43f,,AwsApiCall,374542718929,
cbirdsey,,2020-09-06T00:44:51Z,ec2.amazonaws.com,DeleteRoute,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::RouteTable"",""resourceName"":""rtb-0cb81d7c226117f4e""}]",033cc595-4922-4044-9bb2-6f50207cfc31,8fb9ea2e-bf49-48a9-b348-d1cf9240f06b,,AwsApiCall,374542718929,
cbirdsey,,2020-09-06T00:44:51Z,ec2.amazonaws.com,RevokeSecurityGroupIngress,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0b4f6454867f92ff2""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-013e2c3e334592256""}]",0358df48-2f5d-40f4-9457-9c90a0779c97,a6064d6f-1c80-43a8-9c66-a34491336495,,AwsApiCall,374542718929,
cbirdsey,,2020-09-06T00:44:51Z,ec2.amazonaws.com,RevokeSecurityGroupIngress,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0b4f6454867f92ff2""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-013e2c3e334592256""}]",5d850789-97e9-49b5-b261-19728160c991,b6563b16-975f-4750-a861-f70a4f6be15b,,AwsApiCall,374542718929,
cbirdsey,,2020-09-06T00:44:50Z,ec2.amazonaws.com,DeleteRoute,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::RouteTable"",""resourceName"":""rtb-0bde679852fa9d14b""}]",b636e022-67c4-46fd-a21c-9cfa2a34dfab,128f9e03-2d46-4071-8223-294a35a983cc,,AwsApiCall,374542718929,
cbirdsey,,2020-09-06T00:44:50Z,ec2.amazonaws.com,DisassociateRouteTable,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::SubnetRouteTableAssociation"",""resourceName"":""rtbassoc-02e7d64b29ce66258""}]",1c2c0154-8769-4b5d-b064-47fa31f5583c,2a6598e4-79f7-46a2-b1fd-6fa6bf4a4e4c,,AwsApiCall,374542718929,
cbirdsey,ASIAI2R3W6I6H2K5CXCA,2020-09-06T00:44:50Z,iam.amazonaws.com,DeleteRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""eksctl-attractive-badger-1593269727-cluster-PolicyNLB""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-attractive-badger-1593269727-cl-ServiceRole-1OLVVWG6922X8""}]",9085f8f2-8ccf-4397-b0e9-709fe853d5c0,3897fb84-8102-4962-b244-0efa1fd146c0,,AwsApiCall,374542718929,
cbirdsey,,2020-09-06T00:44:50Z,ec2.amazonaws.com,DisassociateRouteTable,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::SubnetRouteTableAssociation"",""resourceName"":""rtbassoc-0360dbd9b7d86ab6b""}]",2f72c825-6756-4f0e-b13a-5e0d57eb09f8,4a5df9bd-4c4f-4839-a023-b3af4810bb2b,,AwsApiCall,374542718929,
cbirdsey,ASIAI2R3W6I6H2K5CXCA,2020-09-06T00:44:50Z,iam.amazonaws.com,DeleteRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""eksctl-attractive-badger-1593269727-cluster-PolicyCloudWatchMetrics""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-attractive-badger-1593269727-cl-ServiceRole-1OLVVWG6922X8""}]",9f71449e-d4f7-4318-bb35-908681ec6739,7772d2ee-ee61-42a2-86d8-0489016ca9a1,,AwsApiCall,374542718929,
cbirdsey,,2020-09-06T00:44:50Z,ec2.amazonaws.com,DisassociateRouteTable,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::SubnetRouteTableAssociation"",""resourceName"":""rtbassoc-0dc23838af52128a4""}]",3be196f8-545e-4927-8cf5-819d1e01fa60,c27c020c-c2f7-4b12-b14b-4c3b922954bb,,AwsApiCall,374542718929,
cbirdsey,,2020-09-06T00:44:50Z,ec2.amazonaws.com,DeleteRoute,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::RouteTable"",""resourceName"":""rtb-045ee0002a3f7d6e7""}]",b476093b-f2ca-4014-bc04-98036c6557a0,d64ddbd8-2c9a-4052-a325-649ac5f9dda6,,AwsApiCall,374542718929,
cbirdsey,ASIAVOND4K7ISHHRJWMY,2020-09-06T00:44:47Z,cloudformation.amazonaws.com,DeleteStack,us-east-1,104.12.53.248,console.amazonaws.com,,"[{""resourceType"":""AWS::CloudFormation::Stack"",""resourceName"":""arn:aws:cloudformation:us-east-1:374542718929:stack/eksctl-attractive-badger-1593269727-cluster/3e1e19f0-b886-11ea-ad78-0a4f04019892""}]",df1ce877-77a3-4fed-8c01-2ddd920ada09,257ab62a-e1da-461b-84e7-956c9d5d77cc,,AwsApiCall,374542718929,
cbirdsey,ASIAJTJXQX7EYQWJ3VKA,2020-09-06T00:43:10Z,iam.amazonaws.com,DetachRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEKSWorkerNodePolicy""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-attractive-badger-15932697-NodeInstanceRole-194SGAIAFW36Z""}]",4615e9c2-c321-4adc-bcad-25afa1c9a9cd,06cc9716-f0f1-4fea-a4c3-a6f6358c2180,,AwsApiCall,374542718929,
cbirdsey,ASIAJTJXQX7EYQWJ3VKA,2020-09-06T00:43:10Z,iam.amazonaws.com,DetachRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEKS_CNI_Policy""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-attractive-badger-15932697-NodeInstanceRole-194SGAIAFW36Z""}]",1070e799-cf87-4928-b71a-ddc6a2e09c32,201d8d36-f5d1-451d-8811-00d1c641a9d7,,AwsApiCall,374542718929,
cbirdsey,ASIAJTJXQX7EYQWJ3VKA,2020-09-06T00:43:10Z,iam.amazonaws.com,DetachRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEC2ContainerRegistryReadOnly""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-attractive-badger-15932697-NodeInstanceRole-194SGAIAFW36Z""}]",66d91c4d-77dc-4690-91ae-3f9db92b5115,57512e2f-3c53-45f1-96f2-0984b0d66ba5,,AwsApiCall,374542718929,
cbirdsey,ASIAJTJXQX7EYQWJ3VKA,2020-09-06T00:43:10Z,iam.amazonaws.com,DeleteRole,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-attractive-badger-15932697-NodeInstanceRole-194SGAIAFW36Z""}]",45761a5c-591f-4e5c-9fc3-9f3001b4004d,a4e270bf-ca52-4887-88f3-f031c96e94a0,,AwsApiCall,374542718929,
cbirdsey,ASIAJTJXQX7EYQWJ3VKA,2020-09-06T00:43:09Z,iam.amazonaws.com,DeleteInstanceProfile,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::InstanceProfile"",""resourceName"":""eksctl-attractive-badger-1593269727-nodegroup-ng-e7e68860-NodeInstanceProfile-1FH8IJ2NN9NRL""}]",dc65e937-85cd-4876-a84e-6f1cb0e6e100,05b5e4b6-45ac-4166-bcf3-6d78a39df066,,AwsApiCall,374542718929,
cbirdsey,ASIAJTJXQX7EYQWJ3VKA,2020-09-06T00:43:09Z,iam.amazonaws.com,RemoveRoleFromInstanceProfile,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::InstanceProfile"",""resourceName"":""eksctl-attractive-badger-1593269727-nodegroup-ng-e7e68860-NodeInstanceProfile-1FH8IJ2NN9NRL""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-attractive-badger-15932697-NodeInstanceRole-194SGAIAFW36Z""}]",ef3e591c-c2d1-4256-aecf-7735995f3302,3e1969c6-7375-46df-8771-aab373476ec9,,AwsApiCall,374542718929,
cbirdsey,,2020-09-06T00:43:09Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-04c9044020150ca2d""}]",8a81d3e1-a19a-462a-a36c-de10a4370caf,d8ef834e-5a02-46ef-9e25-b5a9250e7984,,AwsApiCall,374542718929,
cbirdsey,,2020-09-06T00:43:07Z,ec2.amazonaws.com,DeleteLaunchTemplate,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,[],25cb104b-2122-4aa9-8da5-9c59bb1df7bc,1eadbc7d-08c2-4389-b19f-961ad7204ad5,,AwsApiCall,374542718929,
cbirdsey,ASIAVOND4K7ISHHRJWMY,2020-09-06T00:43:06Z,cloudformation.amazonaws.com,DeleteStack,us-east-1,104.12.53.248,console.amazonaws.com,,"[{""resourceType"":""AWS::CloudFormation::Stack"",""resourceName"":""arn:aws:cloudformation:us-east-1:374542718929:stack/eksctl-attractive-badger-1593269727-cluster/3e1e19f0-b886-11ea-ad78-0a4f04019892""}]",e54d22ca-2e48-4350-9134-20ffc310b359,0cd2dc8f-3b5b-4599-96b2-3036401787d2,,AwsApiCall,374542718929,
cbirdsey,,2020-09-06T00:43:04Z,ec2.amazonaws.com,AuthorizeSecurityGroupEgress,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.InvalidPermission.Duplicate,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0feead552c631b640""}]",e819d521-66a9-4a62-89ab-39eae57ebc55,08f9ea8a-835c-4af2-b338-2a13e4e4d971,,AwsApiCall,374542718929,
cbirdsey,,2020-09-06T00:43:04Z,ec2.amazonaws.com,AuthorizeSecurityGroupEgress,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.InvalidPermission.Duplicate,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0feead552c631b640""}]",8aeff0ca-3921-4572-9b97-cda5b0acb5f1,1d7863ae-bf50-421e-9da5-29369f6e51b7,,AwsApiCall,374542718929,
cbirdsey,,2020-09-06T00:43:04Z,ec2.amazonaws.com,RevokeSecurityGroupIngress,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-04c9044020150ca2d""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0feead552c631b640""}]",fb185384-86f3-4a00-9e46-cec95f638c1d,7871e6f9-4c8c-483f-8a1d-b585dda8a10a,,AwsApiCall,374542718929,
cbirdsey,,2020-09-06T00:43:04Z,ec2.amazonaws.com,AuthorizeSecurityGroupEgress,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0feead552c631b640""}]",355cb9e0-1ce3-4a06-935a-3a01c9dd9af2,f179a595-f78c-4853-8704-ec49f8865e51,,AwsApiCall,374542718929,
cbirdsey,,2020-09-06T00:43:03Z,ec2.amazonaws.com,RevokeSecurityGroupIngress,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-04c9044020150ca2d""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0feead552c631b640""}]",72e2ac1f-648e-4cfc-a2d2-6976b3e794b6,11644d34-486e-4328-ac46-5f83d93d0d79,,AwsApiCall,374542718929,
cbirdsey,,2020-09-06T00:43:03Z,ec2.amazonaws.com,RevokeSecurityGroupIngress,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-04c9044020150ca2d""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0feead552c631b640""}]",cbce1b47-457b-47bc-b507-472890f293cf,6f4c4d08-1215-4b14-bd91-4423d1ec4a10,,AwsApiCall,374542718929,
cbirdsey,,2020-09-06T00:43:03Z,ec2.amazonaws.com,RevokeSecurityGroupEgress,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-04c9044020150ca2d""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0feead552c631b640""}]",48ee3e49-a86a-405a-b302-ef5ff45d6c35,bd7593a5-baeb-402e-90b9-96ca43177576,,AwsApiCall,374542718929,
cbirdsey,,2020-09-06T00:43:03Z,ec2.amazonaws.com,RevokeSecurityGroupEgress,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-04c9044020150ca2d""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0feead552c631b640""}]",6ae5e806-0fca-4018-bd3e-4c498ef03b58,ef5e88dc-e0f7-46a7-821d-4924eb0670c3,,AwsApiCall,374542718929,
cbirdsey,ASIAVOND4K7ISHHRJWMY,2020-09-06T00:43:00Z,cloudformation.amazonaws.com,DeleteStack,us-east-1,104.12.53.248,console.amazonaws.com,,"[{""resourceType"":""AWS::CloudFormation::Stack"",""resourceName"":""arn:aws:cloudformation:us-east-1:374542718929:stack/eksctl-attractive-badger-1593269727-nodegroup-ng-e7e68860/5f9fe980-b888-11ea-853b-0a78092beb51""}]",a114c01b-cb87-417a-9fc3-f371f673cb58,f7e3a1dc-7c95-4000-8d23-a89cde91b825,,AwsApiCall,374542718929,
cbirdsey,ASIAVOND4K7ISHHRJWMY,2020-09-06T00:42:55Z,cloudformation.amazonaws.com,DeleteStack,us-east-1,104.12.53.248,console.amazonaws.com,,"[{""resourceType"":""AWS::CloudFormation::Stack"",""resourceName"":""arn:aws:cloudformation:us-east-1:374542718929:stack/serverless-todo-app-dev/7045c060-e818-11ea-9ed9-0e8a1126433d""}]",d3efcccf-dfb4-4525-a33a-e747990481eb,3edb2c10-3d37-4d89-acbf-eb76f17d944f,,AwsApiCall,374542718929,
cbirdsey,ASIAVOND4K7IR35CYX3M,2020-09-06T00:35:14Z,s3.amazonaws.com,DeleteBucket,us-east-1,104.12.53.248,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""serverless-todo-images-ckb-dev""}]",5Y2K2T9N4Z6T5ZBY,771e80f7-42bd-4cd7-a02d-a1d00054c79f,false,AwsApiCall,374542718929,
cbirdsey,ASIAJULE5E57XXP65KZA,2020-09-06T00:31:56Z,iam.amazonaws.com,DeleteRole,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Role"",""resourceName"":""serverless-todo-app-dev-GetTodos-us-east-1-lambdaRole""}]",27d36267-b386-4550-9a57-72aa7c50e3a0,3ae6426d-645b-481c-872d-240fef224b9f,,AwsApiCall,374542718929,
cbirdsey,ASIAJULE5E57XXP65KZA,2020-09-06T00:31:55Z,iam.amazonaws.com,DeleteRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""serverless-todo-app-dev-lambda""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""serverless-todo-app-dev-UpdateTodo-us-east-1-lambdaRole""}]",163e0db2-c492-42d7-84af-78016bb5447b,0020c9ff-bf4e-4e7b-b7fd-53fbeb907b83,,AwsApiCall,374542718929,
cbirdsey,ASIAJULE5E57XXP65KZA,2020-09-06T00:31:55Z,logs.amazonaws.com,DeleteLogGroup,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,[],8f94c752-6939-40cc-adb0-4afdd3619311,0c3b50a5-a473-4b13-ac11-b16fecaa47c8,,AwsApiCall,374542718929,
cbirdsey,ASIAJULE5E57XXP65KZA,2020-09-06T00:31:55Z,iam.amazonaws.com,DeleteRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""serverless-todo-app-dev-lambda""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""serverless-todo-app-dev-DeleteTodo-us-east-1-lambdaRole""}]",a64d0e2a-0219-4ef9-9c72-68a3fc7e6131,118e2188-219e-453f-aad9-0f92fa997874,,AwsApiCall,374542718929,
cbirdsey,ASIAJULE5E57XXP65KZA,2020-09-06T00:31:55Z,iam.amazonaws.com,DeleteRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""serverless-todo-app-dev-lambda""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""serverless-todo-app-dev-CreateTodo-us-east-1-lambdaRole""}]",ddf7da13-ac80-40b1-ba5b-dff62dd2fe88,133cf1ea-056b-4971-b768-73dd458a5c23,,AwsApiCall,374542718929,
cbirdsey,ASIAJULE5E57XXP65KZA,2020-09-06T00:31:55Z,iam.amazonaws.com,DeleteRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""serverless-todo-app-dev-lambda""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""serverless-todo-app-dev-us-east-1-lambdaRole""}]",a279e198-de18-454d-b330-64501e8e4111,1b6f9231-deb2-400d-b5dc-635d22e7617d,,AwsApiCall,374542718929,
cbirdsey,ASIAJULE5E57XXP65KZA,2020-09-06T00:31:55Z,s3.amazonaws.com,DeleteBucket,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""serverless-todo-app-dev-serverlessdeploymentbucke-gna99hn77yht""}]",2B81BD4BBC6DB4DF,24750da2-c8aa-45df-9db0-a85dbf4cd9d9,false,AwsApiCall,374542718929,
cbirdsey,ASIAJULE5E57XXP65KZA,2020-09-06T00:31:55Z,logs.amazonaws.com,DeleteLogGroup,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,[],3ae54e6c-b740-4de2-99a8-9c93f5ce1d10,38576bae-7706-4790-a2b5-3e7c15b60c4f,,AwsApiCall,374542718929,
cbirdsey,ASIAJULE5E57XXP65KZA,2020-09-06T00:31:55Z,iam.amazonaws.com,DeleteRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""serverless-todo-app-dev-lambda""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""serverless-todo-app-dev-GetTodos-us-east-1-lambdaRole""}]",0067c6b3-ebc1-4f6f-a3b4-61b429965d5a,4b4a25cb-9a99-4199-97c7-00427b351ec2,,AwsApiCall,374542718929,
cbirdsey,ASIAJULE5E57XXP65KZA,2020-09-06T00:31:55Z,iam.amazonaws.com,DeleteRole,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Role"",""resourceName"":""serverless-todo-app-dev-us-east-1-lambdaRole""}]",8948d0d0-b829-4fc8-b0eb-2d17c185cc93,789eabb8-7c73-4ec5-b14c-235564d6dd4e,,AwsApiCall,374542718929,
cbirdsey,ASIAJULE5E57XXP65KZA,2020-09-06T00:31:55Z,iam.amazonaws.com,DeleteRole,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Role"",""resourceName"":""serverless-todo-app-dev-UpdateTodo-us-east-1-lambdaRole""}]",ada3bda4-2b49-4b71-bd7d-0ad06fce6177,7d6f5ee4-b0d4-4539-a072-5deb2960c1cc,,AwsApiCall,374542718929,
cbirdsey,ASIAJULE5E57XXP65KZA,2020-09-06T00:31:55Z,iam.amazonaws.com,DeleteRole,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Role"",""resourceName"":""serverless-todo-app-dev-GenerateUploadUrl-us-east-1-lambdaRole""}]",5316c1a4-b5b4-4dd8-a7de-9f2ede95d366,8b8c5a1d-418e-4118-87c3-1c542a690531,,AwsApiCall,374542718929,
